,depth_ask_price_1,depth_ask_price_10,depth_ask_price_11,depth_ask_price_12,depth_ask_price_13,depth_ask_price_14,depth_ask_price_15,depth_ask_price_16,depth_ask_price_17,depth_ask_price_18,depth_ask_price_19,depth_ask_price_2,depth_ask_price_20,depth_ask_price_3,depth_ask_price_4,depth_ask_price_5,depth_ask_price_6,depth_ask_price_7,depth_ask_price_8,depth_ask_price_9,depth_ask_quantity_1,depth_ask_quantity_10,depth_ask_quantity_11,depth_ask_quantity_12,depth_ask_quantity_13,depth_ask_quantity_14,depth_ask_quantity_15,depth_ask_quantity_16,depth_ask_quantity_17,depth_ask_quantity_18,depth_ask_quantity_19,depth_ask_quantity_2,depth_ask_quantity_20,depth_ask_quantity_3,depth_ask_quantity_4,depth_ask_quantity_5,depth_ask_quantity_6,depth_ask_quantity_7,depth_ask_quantity_8,depth_ask_quantity_9,depth_bid_price_1,depth_bid_price_10,depth_bid_price_11,depth_bid_price_12,depth_bid_price_13,depth_bid_price_14,depth_bid_price_15,depth_bid_price_16,depth_bid_price_17,depth_bid_price_18,depth_bid_price_19,depth_bid_price_2,depth_bid_price_20,depth_bid_price_3,depth_bid_price_4,depth_bid_price_5,depth_bid_price_6,depth_bid_price_7,depth_bid_price_8,depth_bid_price_9,depth_bid_quantity_1,depth_bid_quantity_10,depth_bid_quantity_11,depth_bid_quantity_12,depth_bid_quantity_13,depth_bid_quantity_14,depth_bid_quantity_15,depth_bid_quantity_16,depth_bid_quantity_17,depth_bid_quantity_18,depth_bid_quantity_19,depth_bid_quantity_2,depth_bid_quantity_20,depth_bid_quantity_3,depth_bid_quantity_4,depth_bid_quantity_5,depth_bid_quantity_6,depth_bid_quantity_7,depth_bid_quantity_8,depth_bid_quantity_9,kline_base_volume,kline_close_price,kline_high_price,kline_low_price,kline_open_price,kline_quote_volume,kline_taker_base_volume,kline_taker_quote_volume,kline_time_since_update,kline_trade_number,kline_update_time
2020-04-02 15:31:14.922118,6684.4,6685.94,6685.95,6686.02,6686.44,6686.48,6686.49,6686.67,6686.68,6686.78,6686.83,6684.91,6686.87,6684.92,6684.99,6685.01,6685.11,6685.78,6685.81,6685.83,0.00407,0.105062,0.298,0.1,0.800019,0.6,0.2,1.000068,1.51,0.442799,0.147,0.002992,0.149615,0.025161,0.012626,0.015,0.002235,0.120064,0.102833,0.05192,6683.74,6682.17,6682.16,6682.1,6682.0,6680.98,6680.97,6680.95,6680.58,6680.57,6680.56,6683.72,6680.28,6683.71,6683.68,6683.66,6683.06,6683.05,6683.04,6682.42,0.155553,0.334853,0.084837,0.25,0.03,0.625961,0.499955,0.126,0.189648,0.22445,0.25,0.317012,0.224461,4.0,0.112997,0.080205,0.120224,0.115658,0.004548,0.00174,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,14921.41064453125,1165.0,1585830659999.0
2020-04-02 15:31:16.088310,6684.82,6685.83,6685.94,6685.95,6686.0,6686.02,6686.4,6686.43,6686.49,6686.5,6686.65,6684.83,6686.66,6684.91,6684.92,6684.99,6685.01,6685.11,6685.74,6685.81,0.238225,0.05192,0.428092,0.298,0.03,0.1,0.400097,0.2,0.2,0.300202,1.000096,0.109997,0.078801,0.102992,0.025161,0.012626,0.015,0.002235,0.154816,0.102833,6684.4,6682.36,6682.21,6682.0,6681.72,6681.71,6680.95,6680.56,6680.29,6680.28,6680.27,6683.75,6680.19,6683.72,6683.66,6683.51,6683.5,6683.39,6682.48,6682.42,0.016929,0.300202,0.385112,0.03,0.25009,0.25,0.126,0.25,0.321199,0.224461,0.247183,4.0,0.303,0.002991,0.080205,0.155624,0.155553,0.109275,0.127022,0.00174,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,16086.7431640625,1165.0,1585830659999.0
2020-04-02 15:31:17.245755,6684.72,6685.81,6685.92,6686.0,6686.02,6686.15,6686.16,6686.48,6686.49,6686.65,6686.66,6684.83,6686.68,6684.91,6684.92,6684.98,6684.99,6685.01,6685.11,6685.74,2.079461,0.102833,0.130073,0.03,0.1,0.300271,0.300202,0.200063,0.2,1.000067,0.2,0.109997,1.41,0.102992,0.025161,0.200836,0.012626,0.015,0.002235,0.102894,6683.72,6682.22,6682.0,6681.72,6681.71,6681.66,6680.99,6680.98,6680.95,6680.29,6680.28,6683.66,6680.27,6683.51,6683.47,6683.35,6683.34,6682.77,6682.76,6682.23,0.002991,0.499955,0.03,0.500074,0.25,0.25,0.350501,0.224426,0.126,0.77472,0.224461,0.080205,0.247183,0.290097,0.155553,0.118986,0.004336,0.30027,0.300202,0.499966,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,17244.995849609375,1165.0,1585830659999.0
2020-04-02 15:31:18.413207,6686.71,6688.57,6688.58,6688.73,6688.76,6688.86,6689.03,6689.04,6689.13,6689.44,6689.47,6686.99,6689.52,6687.0,6687.27,6687.55,6687.63,6687.67,6688.4,6688.41,0.004661,0.077968,0.077932,0.819054,0.119,0.155866,0.667123,0.442799,0.224275,0.644447,0.0016,0.197947,0.298975,2.001584,0.159607,0.190889,0.025701,0.157634,0.250041,0.25,6686.02,6684.65,6684.4,6684.39,6684.14,6683.74,6683.72,6683.61,6682.93,6682.47,6682.24,6686.01,6682.22,6686.0,6685.76,6685.45,6685.11,6685.1,6685.01,6685.0,3.306,4.0,0.004487,0.25,0.291,0.084837,0.000951,1.25,0.126,1.701,0.321199,5.24234,0.499955,0.03,0.19075,0.003666,0.109998,4.0,0.224277,0.080205,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,18411.928466796875,1165.0,1585830659999.0
2020-04-02 15:31:19.544081,6686.91,6687.63,6688.93,6688.99,6689.03,6689.04,6689.17,6689.18,6689.46,6689.47,6689.52,6687.0,6689.53,6687.13,6687.14,6687.31,6687.32,6687.49,6687.5,6687.55,0.419082,0.025701,0.306143,0.280906,0.025161,0.442799,0.149648,0.149563,0.649618,0.0016,0.298975,2.001584,0.298975,0.179061,0.17898,0.164463,0.164389,0.058539,0.190973,0.190889,6686.35,6683.72,6683.7,6683.06,6682.94,6682.93,6682.48,6682.47,6682.25,6682.22,6681.88,6686.03,6681.42,6685.8,6685.76,6685.13,6684.4,6684.15,6684.14,6684.0,0.078708,0.000951,1.25,0.25,1.544317,0.126,1.912009,1.701,0.2,0.149566,0.00306,0.321199,0.004489,0.003579,0.19075,0.509086,0.004487,0.499955,0.291,0.03,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,19542.320068359375,1165.0,1585830659999.0
2020-04-02 15:31:20.717708,6685.77,6687.47,6687.48,6687.55,6687.68,6687.69,6688.0,6688.2,6688.21,6688.65,6688.66,6685.96,6688.72,6686.0,6686.16,6686.17,6686.94,6686.95,6686.97,6687.0,0.004293,0.2,0.190955,0.190889,0.442834,0.442799,0.03,0.25007,0.25,0.331759,0.025688,0.00204,0.306,0.05,0.164441,0.164389,1.000073,0.025161,0.187012,2.001584,6684.79,6683.12,6682.93,6682.75,6682.47,6682.25,6682.22,6682.0,6681.76,6681.57,6681.55,6684.76,6680.99,6684.75,6684.73,6684.61,6684.25,6684.15,6684.11,6684.0,0.479074,0.25,0.126,0.074819,1.41,0.2,0.149566,0.03,1.25,0.3,0.303,0.309754,0.299357,0.002991,3.912811,0.004812,0.500006,0.499955,0.001645,1.0,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,20716.991455078125,1165.0,1585830659999.0
2020-04-02 15:31:21.913798,6686.32,6688.47,6688.48,6688.61,6688.66,6688.7,6688.72,6689.2,6689.21,6689.27,6689.4,6687.0,6689.41,6687.17,6687.42,6687.47,6687.54,6687.55,6688.0,6688.16,0.004627,0.092361,0.09228,0.82578,0.025688,0.6,0.306,0.531045,0.147,0.384,0.444446,2.001584,0.442799,0.164845,0.200002,0.2,0.102711,0.190889,0.03,0.250042,6686.31,6684.48,6684.14,6684.11,6684.0,6683.13,6682.93,6682.75,6682.51,6682.49,6682.47,6686.27,6682.25,6685.84,6685.66,6685.37,6685.3,6685.1,6685.05,6684.75,1.0,0.25,0.300202,0.001645,1.03,0.499955,0.126,0.074819,0.149,1.25,1.41,2.0,0.2,1.0,0.204626,0.613048,4.0,2.092588,0.003298,0.002991,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,21908.911865234375,1165.0,1585830659999.0
2020-04-02 15:31:23.093604,6687.0,6689.21,6689.46,6689.47,6689.53,6689.55,6689.59,6689.65,6689.74,6689.75,6689.79,6687.53,6689.8,6687.54,6687.55,6688.45,6688.48,6688.66,6689.17,6689.18,2.001584,0.147,0.206831,0.0016,0.2,0.005161,0.442799,0.077906,1.000071,0.2,0.163477,0.024703,2.433793,0.190944,0.190889,0.117499,0.09228,0.025688,0.160475,0.013407,6686.31,6684.75,6684.55,6684.54,6684.01,6684.0,6683.85,6683.68,6683.62,6683.61,6682.94,6686.12,6682.9,6685.7,6685.69,6685.68,6685.66,6685.33,6685.31,6685.3,0.197765,0.002991,0.250075,0.25,0.499955,1.03,0.00306,1.25,0.224361,0.297,0.3,0.119405,0.149544,0.112821,0.340126,0.135427,0.204626,1.000066,0.084837,4.0,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,23093.23193359375,1165.0,1585830659999.0
2020-04-02 15:31:24.241550,6687.0,6689.06,6689.17,6689.18,6689.21,6689.46,6689.47,6689.53,6689.55,6689.64,6689.65,6687.03,6689.76,6687.52,6687.55,6688.19,6688.41,6688.42,6688.66,6689.05,1.999584,0.300202,0.160475,0.013407,0.147,0.206831,0.0016,0.2,0.005161,0.077988,0.077906,0.003495,1.000097,0.21567,0.190889,0.025161,0.442888,0.442799,0.025688,0.300296,6686.34,6684.75,6684.21,6684.02,6684.01,6684.0,6683.97,6683.61,6683.07,6682.96,6682.95,6686.33,6682.94,6686.32,6686.31,6686.06,6685.66,6685.32,6685.3,6685.12,0.242295,0.002991,0.25,0.224341,0.499955,1.03,0.126,0.297,1.25,0.3,1.74433,4.0,0.3,0.321199,0.180376,2.088221,0.204626,0.300202,4.0,0.16986,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,24241.029296875,1165.0,1585830659999.0
2020-04-02 15:31:25.431386,6683.17,6685.0,6685.03,6685.51,6686.0,6686.03,6686.04,6686.14,6686.2,6686.3,6686.44,6683.4,6686.45,6683.47,6683.48,6684.03,6684.46,6684.73,6684.74,6684.97,8e-06,4.0,0.300202,0.306,0.03,1.675,4.0,0.442799,0.412,0.2228,0.187043,0.208251,0.149649,0.383867,0.013194,0.6,0.297,0.499955,0.031755,0.039605,6682.9,6681.43,6680.58,6680.46,6680.34,6680.27,6680.13,6680.0,6679.9,6678.78,6678.76,6682.83,6678.7,6682.75,6681.87,6681.86,6681.76,6681.75,6681.61,6681.6,2.0,0.25,0.25,0.044907,0.126,0.247183,0.007,0.055656,0.298,0.224502,6.522142,4.0,0.3,0.022759,0.300235,0.300202,0.005,0.003064,0.084837,1.04691,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,25430.216552734375,1165.0,1585830659999.0
2020-04-02 15:31:26.559299,6684.72,6687.0,6687.27,6687.28,6687.52,6687.55,6688.0,6688.2,6688.36,6688.37,6688.66,6684.73,6689.06,6684.97,6685.3,6686.02,6686.03,6686.7,6686.73,6686.99,0.0064,1.999584,0.442849,0.442799,1.000048,1.600889,0.03,0.412,0.2,0.306,0.050405,0.002991,0.499955,0.036614,0.004508,0.265055,0.265,0.225234,0.225161,1.00004,6684.4,6683.49,6682.95,6682.75,6682.46,6682.45,6682.0,6681.76,6681.75,6681.36,6681.07,6684.38,6680.92,6684.16,6684.15,6684.01,6683.98,6683.56,6683.53,6683.5,2.0,4.0,1.25,0.022759,0.387892,0.25,0.03,0.5,0.3,0.25,0.178991,0.003928,0.149602,0.104425,0.104355,0.264068,0.124841,1.000072,0.002991,0.109998,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,26558.34130859375,1165.0,1585830659999.0
2020-04-02 15:31:27.731141,6685.35,6687.17,6687.18,6687.28,6687.41,6687.42,6687.54,6687.55,6687.85,6687.86,6688.0,6685.44,6688.31,6685.98,6686.03,6686.7,6686.73,6686.98,6686.99,6687.0,0.00401,0.300252,0.300202,0.442799,0.224448,0.224397,0.190941,0.190889,0.500008,0.499955,0.03,0.005982,0.412,0.239048,0.265,0.225234,0.2,1.000049,0.2,1.999584,6684.57,6682.52,6682.46,6682.45,6682.01,6682.0,6681.76,6681.75,6681.37,6681.36,6681.08,6684.43,6680.92,6684.35,6684.34,6684.23,6683.72,6683.59,6683.49,6682.75,0.004609,0.00625,0.126,0.25,0.4,0.03,0.5,0.3,0.387892,0.25,1.544653,2.0,0.149602,4.251262,0.082855,0.002991,0.016656,0.084837,4.0,0.022759,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,27729.938720703125,1165.0,1585830659999.0
2020-04-02 15:31:28.887472,6685.44,6687.0,6687.27,6687.28,6687.41,6687.42,6687.54,6687.55,6688.0,6688.11,6688.12,6685.7,6688.65,6686.02,6686.03,6686.66,6686.72,6686.73,6686.98,6686.99,0.005982,1.999584,0.442859,0.442799,0.224448,0.224397,0.190941,0.190889,0.03,0.300277,0.300202,0.004604,0.050473,0.090088,0.265,0.225252,0.025161,0.2,1.000049,0.2,6684.9,6684.23,6683.72,6683.71,6683.1,6682.75,6682.52,6682.46,6682.45,6682.0,6681.76,6684.72,6681.75,6684.69,6684.58,6684.55,6684.47,6684.46,6684.44,6684.35,0.004818,0.002991,0.016656,0.300202,0.306,0.022759,0.00625,0.126,0.25,0.03,0.5,0.299087,0.3,0.253795,0.082807,0.082718,0.89809,4.0,0.4,4.0,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,28885.800537109375,1165.0,1585830659999.0
2020-04-02 15:31:30.034890,6685.44,6687.42,6687.54,6687.55,6687.97,6688.0,6688.03,6688.45,6688.64,6688.65,6688.66,6686.16,6688.71,6686.66,6686.72,6686.73,6686.98,6686.99,6687.0,6687.37,0.005982,0.224397,0.190897,0.190889,0.472823,0.03,0.442799,0.300202,0.596005,0.396,0.050405,0.004659,0.149571,0.225252,0.025161,0.2,0.703027,0.2,1.999584,0.224402,6685.18,6684.23,6683.72,6683.71,6683.33,6683.04,6682.75,6682.52,6682.46,6682.01,6682.0,6685.15,6681.76,6685.1,6685.09,6684.97,6684.84,6684.75,6684.44,6684.35,0.539026,0.002991,0.016656,0.300202,0.25,1.25,0.022759,0.00625,0.126,0.424409,0.03,0.134277,0.5,0.004713,4.0,0.114592,0.838007,4.0,0.4,4.0,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,30034.194580078125,1165.0,1585830659999.0
2020-04-02 15:31:31.166725,6687.55,6689.77,6689.79,6689.8,6689.81,6689.95,6690.0,6690.01,6690.32,6690.35,6690.37,6687.56,6690.65,6688.66,6689.18,6689.39,6689.45,6689.47,6689.55,6689.76,0.190889,0.190417,0.163477,2.433793,0.149583,0.300202,0.038361,0.25,0.001857,0.001514,0.069493,1.04691,0.00345,0.050405,0.013407,0.300671,0.298978,0.0016,0.005161,1.000084,6687.34,6685.19,6685.06,6685.03,6684.76,6684.44,6684.09,6684.0,6683.83,6683.72,6683.7,6687.18,6683.5,6687.11,6687.05,6686.3,6685.66,6685.62,6685.6,6685.27,0.997015,4.0,0.309,1.25,0.084837,0.4,0.126,0.03,0.009575,0.016656,0.003,4.0,0.288,0.88793,0.112089,0.25,0.00299,0.005,4.0,0.109998,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,31165.237060546875,1165.0,1585830659999.0
2020-04-02 15:31:32.319886,6688.01,6689.47,6689.55,6689.74,6689.75,6689.77,6689.79,6689.8,6690.0,6690.23,6690.32,6688.02,6690.35,6688.33,6688.61,6688.62,6688.64,6688.66,6689.17,6689.18,2.083679,0.0016,0.005161,1.000016,0.2,0.190417,0.163477,2.433793,0.038361,0.552096,0.001857,0.00299,0.227355,0.004615,0.1607,0.02596,0.109997,0.024717,0.025161,0.013407,6687.5,6685.24,6685.06,6684.88,6684.77,6684.46,6684.45,6684.11,6684.1,6684.09,6684.0,6687.43,6683.83,6687.34,6687.33,6687.31,6686.84,6686.82,6686.81,6686.07,0.084125,1.25,0.309,0.25,1.54395,1.911392,0.387892,0.224323,1.544105,0.126,0.03,0.003381,0.009575,0.4,4.0,0.2,0.538099,0.00299,4.0,0.300202,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,32318.61376953125,1165.0,1585830659999.0
2020-04-02 15:31:33.481392,6688.42,6689.74,6689.75,6689.77,6689.79,6689.8,6690.0,6690.14,6690.25,6690.32,6690.35,6688.64,6690.36,6688.66,6689.17,6689.18,6689.46,6689.47,6689.49,6689.55,0.003661,1.000016,0.2,0.190417,0.163477,2.433793,0.008361,0.300202,0.25,0.001857,0.001514,0.109997,0.224289,0.024717,0.025161,0.013407,0.071991,0.0016,0.06514,0.005161,6687.54,6686.0,6685.25,6685.24,6685.06,6684.89,6684.88,6684.77,6684.46,6684.45,6684.11,6687.48,6684.1,6687.47,6687.33,6687.31,6686.82,6686.81,6686.49,6686.16,0.004592,0.03,0.4,1.25,0.309,0.189748,0.25,1.54395,1.911392,0.387892,0.224323,0.192545,1.544105,4.0,1.996639,0.2,0.00299,4.0,0.300202,0.06519,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,33480.587646484375,1165.0,1585830659999.0
2020-04-02 15:31:34.617096,6688.64,6689.74,6689.75,6689.77,6689.79,6689.8,6690.0,6690.32,6690.35,6690.36,6690.65,6688.66,6690.67,6688.82,6688.95,6689.18,6689.46,6689.47,6689.49,6689.55,0.004673,1.000016,0.2,0.190417,0.163477,2.433793,0.038361,0.001857,0.001514,0.224289,0.00345,0.024717,0.442799,0.199813,0.200104,0.013407,0.071991,0.0016,0.06514,0.005161,6687.58,6686.16,6685.25,6685.24,6685.06,6685.02,6684.89,6684.88,6684.77,6684.46,6684.45,6687.49,6684.12,6687.46,6687.4,6686.87,6686.86,6686.84,6686.82,6686.17,4.0,0.06519,0.4,1.25,0.309,0.149518,0.189748,0.25,1.54395,1.911392,0.387892,0.359051,0.2,4.174684,0.004147,0.498081,0.112988,0.300202,0.084837,0.065245,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,34616.5791015625,1165.0,1585830659999.0
2020-04-02 15:31:35.740115,6684.12,6687.1,6687.11,6687.22,6687.25,6687.66,6687.99,6688.0,6688.1,6688.61,6688.66,6684.37,6688.73,6685.0,6685.58,6685.71,6686.19,6686.51,6686.64,6687.05,1.991467,1.41,4.0,0.306,0.00291,0.388,0.2,0.03,0.109997,0.025161,0.024717,0.206956,0.003,6.8,0.303,0.00299,0.384,0.00406,4.0,4.5,6684.11,6681.47,6681.46,6681.42,6681.38,6681.04,6681.03,6681.01,6680.91,6680.6,6680.46,6683.83,6680.31,6683.72,6682.96,6682.75,6682.51,6682.48,6682.1,6682.06,0.002991,1.000096,0.7,0.164062,0.299339,0.627983,0.387892,0.24,0.020593,0.131795,0.149553,0.009575,0.316769,0.016656,0.25,0.092252,0.126,0.126,0.148095,0.148,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,35738.77783203125,1165.0,1585830659999.0
2020-04-02 15:31:36.872859,6683.95,6686.17,6686.18,6686.19,6686.63,6686.64,6686.88,6686.91,6686.92,6687.05,6687.1,6684.0,6687.11,6684.18,6684.99,6685.55,6685.56,6685.58,6685.98,6685.99,0.00299,0.584036,0.2,0.384,1.000039,4.0,0.14961,0.057997,0.25,4.5,1.41,0.03,4.0,0.003911,0.224493,0.413041,0.109998,0.303,0.52999,0.499955,6682.84,6680.33,6680.27,6680.23,6680.21,6680.14,6680.13,6680.0,6679.35,6679.21,6679.03,6682.83,6679.02,6682.82,6682.81,6682.76,6682.75,6682.62,6682.48,6681.38,0.419052,0.387892,0.247183,0.149604,0.069493,0.164062,0.007,0.0629,0.019984,1.913026,0.2,0.080714,1.454917,4.0,1.994051,0.160068,0.022759,0.00345,0.126,0.299339,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,36872.33203125,1165.0,1585830659999.0
2020-04-02 15:31:38.032014,6685.44,6686.89,6686.9,6686.91,6687.05,6687.1,6687.11,6687.22,6687.85,6688.0,6688.1,6685.45,6688.3,6685.55,6685.76,6685.77,6686.48,6686.49,6686.51,6686.64,0.075072,0.499955,0.187022,0.057997,4.5,1.41,4.0,0.306,0.388,0.03,0.010812,4.0,0.149586,0.004226,0.162873,0.1628,0.402269,0.101993,0.300202,4.0,6685.0,6682.75,6682.64,6682.48,6682.4,6682.0,6681.43,6681.38,6681.21,6680.57,6680.35,6684.15,6680.34,6684.14,6683.25,6683.24,6682.92,6682.87,6682.83,6682.82,0.868224,0.022759,1.25,0.126,0.02208,0.03,0.175546,0.299339,0.303,0.003,0.3,0.224145,0.498298,0.003726,0.300272,0.300202,1.000064,0.080714,0.212694,4.0,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,38030.451904296875,1165.0,1585830659999.0
2020-04-02 15:31:39.210081,6686.13,6687.52,6687.84,6687.85,6688.0,6688.1,6688.52,6688.66,6688.99,6689.18,6689.25,6686.14,6689.47,6686.39,6686.61,6686.62,6686.64,6686.89,6686.9,6687.11,0.189771,0.300202,0.499955,0.388,0.03,0.010812,0.25,0.024717,1.71,0.013407,0.412,0.189745,0.0016,0.008971,1.00002,0.101993,4.0,0.18705,0.187022,4.0,6685.01,6682.75,6682.61,6682.49,6682.48,6682.0,6681.5,6681.49,6681.43,6681.38,6681.34,6685.0,6681.22,6684.96,6684.74,6684.66,6684.1,6684.09,6682.96,6682.95,0.002991,0.022759,0.309,0.148157,0.126,0.03,0.322551,0.147,0.175546,0.299339,0.149584,0.868224,0.303029,0.180847,0.080714,0.216719,0.300226,0.300202,1.000018,1.25,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,39209.45068359375,1165.0,1585830659999.0
2020-04-02 15:31:40.355457,6686.16,6687.11,6687.13,6688.0,6688.09,6688.1,6688.59,6688.65,6688.66,6689.15,6689.16,6686.18,6689.18,6686.23,6686.25,6686.4,6686.74,6686.75,6687.05,6687.09,0.060004,4.0,0.300202,0.03,0.224381,0.010812,0.309,0.201524,0.024717,0.057984,0.2,4.0,0.013407,0.003254,0.199837,0.00299,0.912097,4.0,0.109997,0.109998,6685.0,6682.71,6682.62,6682.61,6682.49,6682.48,6682.08,6682.0,6681.98,6681.53,6681.52,6684.96,6681.5,6684.73,6683.72,6683.71,6683.45,6683.44,6683.42,6682.75,0.872479,0.498755,0.18966,0.309,0.126088,0.126,1.000001,0.03,1.25,1.000091,1.912339,0.180847,0.149594,0.080122,0.451012,0.451007,0.501006,0.4,0.10094,0.022759,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,40352.91455078125,1165.0,1585830659999.0
2020-04-02 15:31:41.481763,6685.45,6688.03,6688.09,6688.1,6688.56,6688.57,6688.58,6688.59,6688.65,6688.66,6689.15,6686.16,6689.16,6686.4,6686.66,6686.69,6686.75,6687.11,6687.88,6688.0,3.0,0.809825,0.224381,0.010812,0.224383,0.499955,0.186999,0.309,0.201524,0.024717,0.057984,0.002537,0.2,0.00299,0.718024,0.204231,4.0,4.0,0.388,0.03,6685.01,6682.75,6682.63,6682.62,6682.61,6682.49,6682.48,6682.02,6682.01,6682.0,6681.56,6685.0,6681.54,6684.96,6683.72,6683.71,6683.57,6683.56,6683.45,6683.44,0.000793,0.022759,0.18968,0.18966,0.10094,0.126018,0.126,0.242715,0.212694,0.03,1.000019,0.863828,1.25,0.180847,0.451012,0.451007,0.250022,0.25,0.400023,0.4,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,41481.301025390625,1165.0,1585830659999.0
2020-04-02 15:31:42.611591,6686.16,6688.85,6688.97,6688.98,6689.12,6689.15,6689.18,6689.47,6689.52,6689.55,6689.62,6686.39,6689.73,6686.4,6687.74,6688.1,6688.64,6688.65,6688.66,6688.84,0.002537,0.149578,0.809886,0.809825,0.071454,0.057984,0.013407,0.0016,0.505181,0.005161,0.499955,0.003577,0.849017,0.00299,0.02766,0.010812,0.226303,0.201524,0.024717,0.149642,6686.15,6684.96,6684.29,6684.28,6684.0,6683.44,6683.01,6683.0,6682.82,6682.75,6682.62,6685.77,6682.61,6685.44,6685.43,6685.41,6685.02,6685.01,6685.0,6684.99,3.0,0.180847,1.25,0.288,0.03,0.4,0.387892,0.089812,0.3,0.022759,0.18966,2.208023,0.10094,4.220456,0.004226,0.451007,4.189675,0.499627,0.863828,0.190175,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,42610.01416015625,1165.0,1585830659999.0
2020-04-02 15:31:43.753237,6691.52,6692.26,6692.4,6692.65,6692.66,6692.67,6692.79,6692.9,6692.91,6692.96,6693.0,6691.8,6693.22,6691.86,6691.87,6691.94,6692.0,6692.11,6692.18,6692.19,0.022876,0.004152,0.021257,0.244854,0.2,0.044825,0.155768,1.072506,0.101335,0.025205,1.227021,0.105035,0.29881,1.894592,0.055,0.298866,0.20441,0.004401,0.08192,0.077736,6691.48,6687.93,6687.75,6687.74,6687.73,6687.72,6687.23,6686.71,6686.41,6686.37,6685.77,6691.18,6685.52,6691.14,6690.11,6689.71,6688.12,6688.11,6688.08,6688.0,0.230064,0.392,0.135008,0.312,0.109998,4.0,0.149471,0.109998,0.4,0.25,1.698,0.003872,0.00297,1.870667,0.297,0.00303,4.502989,0.170083,4.0,0.03,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,43752.77880859375,1165.0,1585830659999.0
2020-04-02 15:31:44.876757,6691.36,6692.4,6692.67,6692.85,6692.91,6692.96,6693.0,6693.34,6693.35,6693.39,6693.51,6691.37,6693.87,6691.51,6691.52,6691.76,6691.77,6691.79,6692.0,6692.26,0.126506,0.021257,0.044825,0.191154,0.031842,0.025205,1.227021,0.060009,0.160437,0.077851,0.300202,3.946042,0.111965,0.00166,0.022876,0.538098,1.884207,1.884207,0.20441,0.004152,6691.14,6688.08,6688.0,6687.9,6687.75,6687.74,6687.72,6687.57,6687.24,6686.6,6685.77,6690.13,6685.73,6690.12,6690.01,6688.2,6688.19,6688.16,6688.12,6688.11,1.096487,4.0,0.03,0.14946,0.135008,0.312,4.0,0.25,0.387892,1.9106,1.698,0.374088,0.384,0.4,0.300202,1.000092,1.25,0.109998,4.502989,0.170083,166.237736,6681.48,6690.45,6670.78,6690.35,1110957.84526535,75.855327,506990.5410056,44876.14990234375,1165.0,1585830659999.0
